metro,date,rent
"Sacramento, CA",2019-10-31,1641.6800986247547
"Sacramento, CA",2019-11-30,1648.6150484966363
"Sacramento, CA",2019-12-31,1652.6144386501526
"Sacramento, CA",2020-01-31,1659.461416696485
"Sacramento, CA",2020-02-29,1666.0710860068953
"Sacramento, CA",2020-03-31,1670.8668392756765
"Sacramento, CA",2020-04-30,1671.3030497146449
"Sacramento, CA",2020-05-31,1666.912909812952
"Sacramento, CA",2020-06-30,1670.2103285057117
"Sacramento, CA",2020-07-31,1679.6821319023743
"Sacramento, CA",2020-08-31,1696.9542920388242
"Sacramento, CA",2020-09-30,1714.4833604270175
"Sacramento, CA",2020-10-31,1732.9045454148782
"Sacramento, CA",2020-11-30,1752.6249249718196
"Sacramento, CA",2020-12-31,1768.04974789367
"Sacramento, CA",2021-01-31,1785.67479653918
"Sacramento, CA",2021-02-28,1800.0430299119637
"Sacramento, CA",2021-03-31,1812.531049880448
"Sacramento, CA",2021-04-30,1828.0820786950017
"Sacramento, CA",2021-05-31,1856.6118649735397
"Sacramento, CA",2021-06-30,1882.9734885007408
"Sacramento, CA",2021-07-31,1910.5507207308376
"Sacramento, CA",2021-08-31,1928.0074884200485
"Sacramento, CA",2021-09-30,1948.1466733915383
"Sacramento, CA",2021-10-31,1963.337307392619
"Sacramento, CA",2021-11-30,1981.558649883821
"Sacramento, CA",2021-12-31,1995.4200511526828
"Sacramento, CA",2022-01-31,2006.8705248191525
"Sacramento, CA",2022-02-28,2013.9794703849725
"Sacramento, CA",2022-03-31,2024.317533147564
"Sacramento, CA",2022-04-30,2037.8081441491845
"Sacramento, CA",2022-05-31,2044.710876809478
"Sacramento, CA",2022-06-30,2052.365555675784
"Sacramento, CA",2022-07-31,2055.769280061351
"Sacramento, CA",2022-08-31,2060.7681525530315
"Sacramento, CA",2022-09-30,2059.995420506921
"Sacramento, CA",2022-10-31,2060.862284691586
"Sacramento, CA",2022-11-30,2054.4612504761785
"Sacramento, CA",2022-12-31,2053.617165176238
"Sacramento, CA",2023-01-31,2053.2767565329705
"Sacramento, CA",2023-02-28,2059.732066865751
"Sacramento, CA",2023-03-31,2068.017787046785
"Sacramento, CA",2023-04-30,2070.457910611528
"Sacramento, CA",2023-05-31,2073.9711154125685
"Sacramento, CA",2023-06-30,2074.614177869556
"Sacramento, CA",2023-07-31,2076.48955448875
"Sacramento, CA",2023-08-31,2077.154438453212
"Sacramento, CA",2023-09-30,2083.403030860244
"Sacramento, CA",2023-10-31,2087.6152333381033
"Sacramento, CA",2023-11-30,2094.1225064305313
"Sacramento, CA",2023-12-31,2100.887719434198
"Sacramento, CA",2024-01-31,2108.1285948862733
"Sacramento, CA",2024-02-29,2117.0060680754314
"Sacramento, CA",2024-03-31,2119.354341050333
"Sacramento, CA",2024-04-30,2126.018403723649
"Sacramento, CA",2024-05-31,2130.46629579172
"Sacramento, CA",2024-06-30,2134.829270017646
"Sacramento, CA",2024-07-31,2140.2893847337273
"Sacramento, CA",2024-08-31,2146.8345521305796
"Sacramento, CA",2024-09-30,2151.182677473985
"Sacramento, CA",2024-10-31,2155.8745212539147
"Sacramento, CA",2024-11-30,2164.199788001568
"Sacramento, CA",2024-12-31,2166.264503733114
"Salt Lake City, UT",2015-01-31,926.7483949793948
"Salt Lake City, UT",2015-02-28,928.4182551028042
"Salt Lake City, UT",2015-03-31,933.9063499113566
"Salt Lake City, UT",2015-04-30,941.6146380868396
"Salt Lake City, UT",2015-05-31,946.6370045810088
"Salt Lake City, UT",2015-06-30,948.1246787733652
"Salt Lake City, UT",2015-07-31,949.05408556333
"Salt Lake City, UT",2015-08-31,947.6439576705422
"Salt Lake City, UT",2015-09-30,950.17172880931
"Salt Lake City, UT",2015-10-31,954.3393593136572
"Salt Lake City, UT",2015-11-30,966.4213209405576
"Salt Lake City, UT",2015-12-31,975.6893301270288
"Salt Lake City, UT",2016-01-31,984.2637941402432
"Salt Lake City, UT",2016-02-29,983.748876568629
"Salt Lake City, UT",2016-03-31,987.2818129813814
"Salt Lake City, UT",2016-04-30,987.9186506891444
"Salt Lake City, UT",2016-05-31,990.6573706557676
"Salt Lake City, UT",2016-06-30,992.6542485025354
"Salt Lake City, UT",2016-07-31,996.575942596433
"Salt Lake City, UT",2016-08-31,1007.8169036341257
"Salt Lake City, UT",2016-09-30,1011.7201690367012
"Salt Lake City, UT",2016-10-31,1014.4725286627064
"Salt Lake City, UT",2016-11-30,1016.1322344188184
"Salt Lake City, UT",2016-12-31,1016.5506257344796
"Salt Lake City, UT",2017-01-31,1019.3278811790756
"Salt Lake City, UT",2017-02-28,1026.3514744689314
"Salt Lake City, UT",2017-03-31,1034.4892595781985
"Salt Lake City, UT",2017-04-30,1042.3756202413772
"Salt Lake City, UT",2017-05-31,1049.8340054082755
"Salt Lake City, UT",2017-06-30,1057.669269325316
"Salt Lake City, UT",2017-07-31,1063.1488800598836
"Salt Lake City, UT",2017-08-31,1066.6995500904484
"Salt Lake City, UT",2017-09-30,1073.2764180797774
"Salt Lake City, UT",2017-10-31,1081.7189651297067
"Salt Lake City, UT",2017-11-30,1079.3676735196832
"Salt Lake City, UT",2017-12-31,1080.818563808824
"Salt Lake City, UT",2018-01-31,1084.4687033686537
"Salt Lake City, UT",2018-02-28,1096.26797430329
"Salt Lake City, UT",2018-03-31,1103.5498913741735
"Salt Lake City, UT",2018-04-30,1109.079738481574
"Salt Lake City, UT",2018-05-31,1110.4202421108369
"Salt Lake City, UT",2018-06-30,1114.6294199456624
"Salt Lake City, UT",2018-07-31,1116.5105197298187
"Salt Lake City, UT",2018-08-31,1124.4433190078892
"Salt Lake City, UT",2018-09-30,1131.3149551965894
"Salt Lake City, UT",2018-10-31,1137.9503620615455
"Salt Lake City, UT",2018-11-30,1143.787700274259
"Salt Lake City, UT",2018-12-31,1150.4192246690734
"Salt Lake City, UT",2019-01-31,1155.8092639684626
"Salt Lake City, UT",2019-02-28,1158.8563394633077
"Salt Lake City, UT",2019-03-31,1160.2814581478265
"Salt Lake City, UT",2019-04-30,1163.7390897227883
"Salt Lake City, UT",2019-05-31,1170.236439493712
"Salt Lake City, UT",2019-06-30,1174.4653350895978
"Salt Lake City, UT",2019-07-31,1181.187499736421
"Salt Lake City, UT",2019-08-31,1182.331709791636
"Salt Lake City, UT",2019-09-30,1184.0884473136232
"Salt Lake City, UT",2019-10-31,1184.9980458971415
"Salt Lake City, UT",2019-11-30,1191.7645328278068
"Salt Lake City, UT",2019-12-31,1195.9979169064527
"Salt Lake City, UT",2020-01-31,1199.3107678105885
"Salt Lake City, UT",2020-02-29,1199.3283529956918
"Salt Lake City, UT",2020-03-31,1204.39461761982
"Salt Lake City, UT",2020-04-30,1200.9506834542417
"Salt Lake City, UT",2020-05-31,1202.1209098954523
"Salt Lake City, UT",2020-06-30,1201.822837617837
"Salt Lake City, UT",2020-07-31,1207.525924673169
"Salt Lake City, UT",2020-08-31,1212.4976113208654
"Salt Lake City, UT",2020-09-30,1217.884364519812
"Salt Lake City, UT",2020-10-31,1226.8243061065489
"Salt Lake City, UT",2020-11-30,1235.5617976360172
"Salt Lake City, UT",2020-12-31,1241.2276191489148
"Salt Lake City, UT",2021-01-31,1250.6827857380838
"Salt Lake City, UT",2021-02-28,1266.9968406779535
"Salt Lake City, UT",2021-03-31,1282.3286870697768
"Salt Lake City, UT",2021-04-30,1301.0984293405504
"Salt Lake City, UT",2021-05-31,1318.8246881184125
"Salt Lake City, UT",2021-06-30,1341.9857719422846
"Salt Lake City, UT",2021-07-31,1364.2643526777838
"Salt Lake City, UT",2021-08-31,1385.8350159097604
"Salt Lake City, UT",2021-09-30,1408.2165786535938
"Salt Lake City, UT",2021-10-31,1428.9951649505608
"Salt Lake City, UT",2021-11-30,1448.353341248065
"Salt Lake City, UT",2021-12-31,1468.9461622513418
"Salt Lake City, UT",2022-01-31,1485.567445762095
"Salt Lake City, UT",2022-02-28,1498.508017594362
"Salt Lake City, UT",2022-03-31,1512.437344269293
"Salt Lake City, UT",2022-04-30,1526.4745149030175
"Salt Lake City, UT",2022-05-31,1537.967918437405
"Salt Lake City, UT",2022-06-30,1544.7780850741528
"Salt Lake City, UT",2022-07-31,1548.940654577343
"Salt Lake City, UT",2022-08-31,1553.814441572464
"Salt Lake City, UT",2022-09-30,1557.0924412325394
"Salt Lake City, UT",2022-10-31,1559.7659244172432
"Salt Lake City, UT",2022-11-30,1563.0853000851369
"Salt Lake City, UT",2022-12-31,1567.1980704927514
"Salt Lake City, UT",2023-01-31,1564.5244240919633
"Salt Lake City, UT",2023-02-28,1562.9644892037072
"Salt Lake City, UT",2023-03-31,1558.680436056837
"Salt Lake City, UT",2023-04-30,1559.3578963541668
"Salt Lake City, UT",2023-05-31,1560.5040937672438
"Salt Lake City, UT",2023-06-30,1561.9022695752867
"Salt Lake City, UT",2023-07-31,1561.2227572732677
"Salt Lake City, UT",2023-08-31,1561.474381043008
"Salt Lake City, UT",2023-09-30,1559.3102912257216
"Salt Lake City, UT",2023-10-31,1564.8661862317165
"Salt Lake City, UT",2023-11-30,1566.0865739993087
"Salt Lake City, UT",2023-12-31,1569.012038702698
"Salt Lake City, UT",2024-01-31,1570.2425801945194
"Salt Lake City, UT",2024-02-29,1573.2156792952558
"Salt Lake City, UT",2024-03-31,1574.935063649344
"Salt Lake City, UT",2024-04-30,1573.445949191101
"Salt Lake City, UT",2024-05-31,1575.6658327294276
"Salt Lake City, UT",2024-06-30,1578.9339565735338
"Salt Lake City, UT",2024-07-31,1584.2830829258276
"Salt Lake City, UT",2024-08-31,1585.1155833632704
"Salt Lake City, UT",2024-09-30,1591.1944427302592
"Salt Lake City, UT",2024-10-31,1586.998037956485
"Salt Lake City, UT",2024-11-30,1585.4128576071305
"Salt Lake City, UT",2024-12-31,1584.364686121672
"San Antonio, TX",2015-01-31,980.2727343659976
"San Antonio, TX",2015-02-28,983.262770192469
"San Antonio, TX",2015-03-31,986.2755230809406
"San Antonio, TX",2015-04-30,989.3641711607338
"San Antonio, TX",2015-05-31,993.5691358931892
"San Antonio, TX",2015-06-30,996.89974379635
"San Antonio, TX",2015-07-31,999.0021371096982
"San Antonio, TX",2015-08-31,999.2610394980416
"San Antonio, TX",2015-09-30,1001.5771129623116
"San Antonio, TX",2015-10-31,1007.9840912665388
"San Antonio, TX",2015-11-30,1012.4766732544294
"San Antonio, TX",2015-12-31,1017.1549951323876
"San Antonio, TX",2016-01-31,1017.8064946170276
"San Antonio, TX",2016-02-29,1020.2702619881686
"San Antonio, TX",2016-03-31,1022.911242287738
"San Antonio, TX",2016-04-30,1026.2928968567828
"San Antonio, TX",2016-05-31,1028.242320529759
"San Antonio, TX",2016-06-30,1029.8795686495082
"San Antonio, TX",2016-07-31,1032.2572787065326
"San Antonio, TX",2016-08-31,1036.607629989381
"San Antonio, TX",2016-09-30,1041.1484529687823
"San Antonio, TX",2016-10-31,1043.7686356010645
"San Antonio, TX",2016-11-30,1047.983473004642
"San Antonio, TX",2016-12-31,1051.0272520602716
"San Antonio, TX",2017-01-31,1056.1912958707485
"San Antonio, TX",2017-02-28,1058.482818085739
"San Antonio, TX",2017-03-31,1061.5328648490122
"San Antonio, TX",2017-04-30,1064.2009307453416
"San Antonio, TX",2017-05-31,1067.5031651836775
"San Antonio, TX",2017-06-30,1071.5170832063368
"San Antonio, TX",2017-07-31,1073.8124773867798
"San Antonio, TX",2017-08-31,1073.4662786080205
"San Antonio, TX",2017-09-30,1074.310989781208
"San Antonio, TX",2017-10-31,1074.5969652899194
"San Antonio, TX",2017-11-30,1076.6897666965344
"San Antonio, TX",2017-12-31,1078.714253678177
"San Antonio, TX",2018-01-31,1081.8607899179503
"San Antonio, TX",2018-02-28,1086.4259940902657
"San Antonio, TX",2018-03-31,1088.9163817016977
"San Antonio, TX",2018-04-30,1089.8285491810004
"San Antonio, TX",2018-05-31,1090.2915758177537
"San Antonio, TX",2018-06-30,1092.0605067711228
"San Antonio, TX",2018-07-31,1096.435982849225
"San Antonio, TX",2018-08-31,1100.5584297318385
"San Antonio, TX",2018-09-30,1103.5211156101393
"San Antonio, TX",2018-10-31,1106.872351049937
"San Antonio, TX",2018-11-30,1109.9722398685842
"San Antonio, TX",2018-12-31,1111.9715799908563
"San Antonio, TX",2019-01-31,1113.876959225503
"San Antonio, TX",2019-02-28,1114.8039276870586
"San Antonio, TX",2019-03-31,1117.409068062488
"San Antonio, TX",2019-04-30,1121.2937412587926
"San Antonio, TX",2019-05-31,1125.5087141771971
"San Antonio, TX",2019-06-30,1128.4706752527625
"San Antonio, TX",2019-07-31,1130.122094178215
"San Antonio, TX",2019-08-31,1132.9042186220888
"San Antonio, TX",2019-09-30,1135.8902339745448
"San Antonio, TX",2019-10-31,1139.161165753916
"San Antonio, TX",2019-11-30,1141.5304438104076
"San Antonio, TX",2019-12-31,1145.0828391822822
"San Antonio, TX",2020-01-31,1147.8998827909722
"San Antonio, TX",2020-02-29,1151.3592063208064
"San Antonio, TX",2020-03-31,1153.3557052562546
"San Antonio, TX",2020-04-30,1152.3211563770842
"San Antonio, TX",2020-05-31,1148.5059832712914
"San Antonio, TX",2020-06-30,1146.3129859841313
"San Antonio, TX",2020-07-31,1148.5533816976051
"San Antonio, TX",2020-08-31,1150.2856711770085
"San Antonio, TX",2020-09-30,1153.5792702504184
"San Antonio, TX",2020-10-31,1157.4224680569778
"San Antonio, TX",2020-11-30,1164.6936394651705
"San Antonio, TX",2020-12-31,1172.0482550075951
"San Antonio, TX",2021-01-31,1178.3905213811772
"San Antonio, TX",2021-02-28,1182.8145036068167
"San Antonio, TX",2021-03-31,1188.8292462530762
"San Antonio, TX",2021-04-30,1200.3202876480182
"San Antonio, TX",2021-05-31,1215.9334797517274
"San Antonio, TX",2021-06-30,1234.3281414621008
"San Antonio, TX",2021-07-31,1252.0814317877218
"San Antonio, TX",2021-08-31,1272.199554826126
"San Antonio, TX",2021-09-30,1291.6686512305355
"San Antonio, TX",2021-10-31,1307.9739391263054
"San Antonio, TX",2021-11-30,1320.225249036003
"San Antonio, TX",2021-12-31,1330.610960727846
"San Antonio, TX",2022-01-31,1338.9599869212154
"San Antonio, TX",2022-02-28,1349.733460097842
"San Antonio, TX",2022-03-31,1357.7179997525614
"San Antonio, TX",2022-04-30,1366.6631072951147
"San Antonio, TX",2022-05-31,1373.009125771048
"San Antonio, TX",2022-06-30,1379.3589145601163
"San Antonio, TX",2022-07-31,1386.1489859304609
"San Antonio, TX",2022-08-31,1387.962845562305
"San Antonio, TX",2022-09-30,1386.46454005703
"San Antonio, TX",2022-10-31,1383.7051169526817
"San Antonio, TX",2022-11-30,1383.4741862471658
"San Antonio, TX",2022-12-31,1385.3491955482857
"San Antonio, TX",2023-01-31,1389.6213701855595
"San Antonio, TX",2023-02-28,1390.5233658874283
"San Antonio, TX",2023-03-31,1395.318400940327
"San Antonio, TX",2023-04-30,1393.9476349035604
"San Antonio, TX",2023-05-31,1394.584902633779
"San Antonio, TX",2023-06-30,1388.9557631146622
"San Antonio, TX",2023-07-31,1383.3574584487783
"San Antonio, TX",2023-08-31,1379.4993285398425
"San Antonio, TX",2023-09-30,1378.9692267535213
"San Antonio, TX",2023-10-31,1381.498797626458
"San Antonio, TX",2023-11-30,1384.1507602808315
"San Antonio, TX",2023-12-31,1384.7335530976268
"San Antonio, TX",2024-01-31,1381.8304124337258
"San Antonio, TX",2024-02-29,1377.74073466484
"San Antonio, TX",2024-03-31,1374.6998404303831
"San Antonio, TX",2024-04-30,1375.6809719774358
"San Antonio, TX",2024-05-31,1375.9759970958569
"San Antonio, TX",2024-06-30,1377.382546808884
"San Antonio, TX",2024-07-31,1375.541572345085
"San Antonio, TX",2024-08-31,1376.911111035202
"San Antonio, TX",2024-09-30,1376.1700983176252
"San Antonio, TX",2024-10-31,1372.6405139497176
"San Antonio, TX",2024-11-30,1369.2719140651566
"San Antonio, TX",2024-12-31,1368.811197581868
"San Diego, CA",2015-01-31,1600.7809879973993
"San Diego, CA",2015-02-28,1608.962355311072
"San Diego, CA",2015-03-31,1615.5421661210353
"San Diego, CA",2015-04-30,1616.577517240681
"San Diego, CA",2015-05-31,1621.7086418532567
"San Diego, CA",2015-06-30,1625.966575092814
"San Diego, CA",2015-07-31,1638.0476312933642
"San Diego, CA",2015-08-31,1648.7386908604951
"San Diego, CA",2015-09-30,1659.740688533804
"San Diego, CA",2015-10-31,1668.8446600510692
"San Diego, CA",2015-11-30,1674.3493792778604
"San Diego, CA",2015-12-31,1684.5516314479949
"San Diego, CA",2016-01-31,1690.6780711591148
"San Diego, CA",2016-02-29,1697.0315609771178
"San Diego, CA",2016-03-31,1701.821868300142
"San Diego, CA",2016-04-30,1708.9502160530064
"San Diego, CA",2016-05-31,1715.677140965229
"San Diego, CA",2016-06-30,1726.5562163114869
"San Diego, CA",2016-07-31,1733.7739660732605
"San Diego, CA",2016-08-31,1741.809760784484
"San Diego, CA",2016-09-30,1748.2831424351962
"San Diego, CA",2016-10-31,1757.362385000476
"San Diego, CA",2016-11-30,1766.1198593967256
"San Diego, CA",2016-12-31,1772.4370488972006
"San Diego, CA",2017-01-31,1778.6103369156217
"San Diego, CA",2017-02-28,1790.8534047386163
"San Diego, CA",2017-03-31,1805.5643229760317
"San Diego, CA",2017-04-30,1820.597978822459
"San Diego, CA",2017-05-31,1829.2920713862843
"San Diego, CA",2017-06-30,1836.4067777977712
"San Diego, CA",2017-07-31,1843.350379188871
"San Diego, CA",2017-08-31,1849.2744708704176
"San Diego, CA",2017-09-30,1855.3701530615551
"San Diego, CA",2017-10-31,1861.8577273205503
"San Diego, CA",2017-11-30,1870.7517372503496
"San Diego, CA",2017-12-31,1877.3455030593227
"San Diego, CA",2018-01-31,1888.3451267722637
"San Diego, CA",2018-02-28,1896.7896137170112
"San Diego, CA",2018-03-31,1906.8949166023804
"San Diego, CA",2018-04-30,1913.3044197128513
"San Diego, CA",2018-05-31,1922.3326552491276
"San Diego, CA",2018-06-30,1928.6008662704348
"San Diego, CA",2018-07-31,1935.25897701863
"San Diego, CA",2018-08-31,1942.274820499469
"San Diego, CA",2018-09-30,1951.406416188012
"San Diego, CA",2018-10-31,1958.2988852013732
"San Diego, CA",2018-11-30,1961.5400691644504
"San Diego, CA",2018-12-31,1967.9931804898013
"San Diego, CA",2019-01-31,1973.5727452771405
"San Diego, CA",2019-02-28,1979.9659234754968
"San Diego, CA",2019-03-31,1981.6695904051765
"San Diego, CA",2019-04-30,1985.849504609372
"San Diego, CA",2019-05-31,1991.1918290773317
"San Diego, CA",2019-06-30,1998.546219274168
"San Diego, CA",2019-07-31,2006.1171776210224
"San Diego, CA",2019-08-31,2013.667073777512
"San Diego, CA",2019-09-30,2019.668989452396
"San Diego, CA",2019-10-31,2026.6073063862711
"San Diego, CA",2019-11-30,2035.2431974392423
"San Diego, CA",2019-12-31,2042.8832979526248
"San Diego, CA",2020-01-31,2049.1420360838356
"San Diego, CA",2020-02-29,2054.8092570622325
"San Diego, CA",2020-03-31,2055.0392417719027
"San Diego, CA",2020-04-30,2047.9474449576485
"San Diego, CA",2020-05-31,2038.6388459470863
"San Diego, CA",2020-06-30,2034.0360798596955
"San Diego, CA",2020-07-31,2036.743081879048
"San Diego, CA",2020-08-31,2040.060197660907
"San Diego, CA",2020-09-30,2049.326380280392
"San Diego, CA",2020-10-31,2067.1137716745566
"San Diego, CA",2020-11-30,2088.2323868798508
"San Diego, CA",2020-12-31,2105.338818979385
"San Diego, CA",2021-01-31,2119.012239432077
"San Diego, CA",2021-02-28,2133.242290053578
"San Diego, CA",2021-03-31,2150.03768531422
"San Diego, CA",2021-04-30,2174.497845624522
"San Diego, CA",2021-05-31,2203.8988761827
"San Diego, CA",2021-06-30,2234.1401252721657
"San Diego, CA",2021-07-31,2271.6743147342
"San Diego, CA",2021-08-31,2314.0311457175867
"San Diego, CA",2021-09-30,2362.8388230706414
"San Diego, CA",2021-10-31,2400.109425085884
"San Diego, CA",2021-11-30,2434.41865989573
"San Diego, CA",2021-12-31,2462.509083740139
"San Diego, CA",2022-01-31,2492.947987239039
"San Diego, CA",2022-02-28,2522.806513251207
"San Diego, CA",2022-03-31,2549.914492392076
"San Diego, CA",2022-04-30,2581.838396789564
"San Diego, CA",2022-05-31,2610.5643454913693
"San Diego, CA",2022-06-30,2642.303058982765
"San Diego, CA",2022-07-31,2660.6822395558215
"San Diego, CA",2022-08-31,2678.176194324325
"San Diego, CA",2022-09-30,2682.519454725524
"San Diego, CA",2022-10-31,2687.850847532195
"San Diego, CA",2022-11-30,2689.1046384312804
"San Diego, CA",2022-12-31,2698.4360015036877
"San Diego, CA",2023-01-31,2704.5459655659683
"San Diego, CA",2023-02-28,2713.939616008656
"San Diego, CA",2023-03-31,2730.406483762591
"San Diego, CA",2023-04-30,2746.538735568222
"San Diego, CA",2023-05-31,2764.0759544123066
"San Diego, CA",2023-06-30,2771.31086343786
"San Diego, CA",2023-07-31,2778.9657740042753
"San Diego, CA",2023-08-31,2780.67351485532
"San Diego, CA",2023-09-30,2781.8956894102953
"San Diego, CA",2023-10-31,2780.2544633848465
"San Diego, CA",2023-11-30,2777.3688492894617
"San Diego, CA",2023-12-31,2776.5508959720373
"San Diego, CA",2024-01-31,2778.5788757440832
"San Diego, CA",2024-02-29,2785.94614709045
"San Diego, CA",2024-03-31,2790.063322953892
"San Diego, CA",2024-04-30,2796.518784817793
"San Diego, CA",2024-05-31,2800.5325718691374
"San Diego, CA",2024-06-30,2806.053774871301
"San Diego, CA",2024-07-31,2811.2075346499723
"San Diego, CA",2024-08-31,2812.6894443682736
"San Diego, CA",2024-09-30,2818.566895462702
"San Diego, CA",2024-10-31,2827.363694632494
"San Diego, CA",2024-11-30,2843.3010101323603
"San Diego, CA",2024-12-31,2851.530326036143
"San Francisco, CA",2015-01-31,2181.23195154975
"San Francisco, CA",2015-02-28,2194.678526703875
"San Francisco, CA",2015-03-31,2223.49009743805
"San Francisco, CA",2015-04-30,2245.9049534057917
"San Francisco, CA",2015-05-31,2262.220853942031
"San Francisco, CA",2015-06-30,2279.4235970280065
"San Francisco, CA",2015-07-31,2303.3329848909866
"San Francisco, CA",2015-08-31,2325.183682361251
"San Francisco, CA",2015-09-30,2344.483414740622
"San Francisco, CA",2015-10-31,2354.97189788209
"San Francisco, CA",2015-11-30,2368.9347910444553
"San Francisco, CA",2015-12-31,2382.629732170766
"San Francisco, CA",2016-01-31,2400.5166220318083
"San Francisco, CA",2016-02-29,2415.4022947971644
"San Francisco, CA",2016-03-31,2417.1385632981633
"San Francisco, CA",2016-04-30,2425.1919382687925
"San Francisco, CA",2016-05-31,2425.4963662634013
"San Francisco, CA",2016-06-30,2431.6839986140885
"San Francisco, CA",2016-07-31,2433.8807041153464
"San Francisco, CA",2016-08-31,2435.6833513262627
"San Francisco, CA",2016-09-30,2435.3536519952854
"San Francisco, CA",2016-10-31,2431.0857050322156
"San Francisco, CA",2016-11-30,2435.151421460483
"San Francisco, CA",2016-12-31,2439.738626246059
"San Francisco, CA",2017-01-31,2450.182091310971
"San Francisco, CA",2017-02-28,2463.3390360988433
"San Francisco, CA",2017-03-31,2480.4393252158393
"San Francisco, CA",2017-04-30,2486.5299768735154
"San Francisco, CA",2017-05-31,2492.1752476275615
"San Francisco, CA",2017-06-30,2500.512199574645
"San Francisco, CA",2017-07-31,2508.229601656968
"San Francisco, CA",2017-08-31,2516.7909908867714
"San Francisco, CA",2017-09-30,2525.495012273468
"San Francisco, CA",2017-10-31,2537.164494524962
"San Francisco, CA",2017-11-30,2542.2659790059565
"San Francisco, CA",2017-12-31,2551.3126744456895
"San Francisco, CA",2018-01-31,2556.8379889384696
"San Francisco, CA",2018-02-28,2566.8911690833947
"San Francisco, CA",2018-03-31,2569.445634315232
"San Francisco, CA",2018-04-30,2577.9537790973422
"San Francisco, CA",2018-05-31,2585.2365545777375
"San Francisco, CA",2018-06-30,2593.5738620918087
"San Francisco, CA",2018-07-31,2600.03011912375
"San Francisco, CA",2018-08-31,2608.8264360789267
"San Francisco, CA",2018-09-30,2616.486276081061
"San Francisco, CA",2018-10-31,2625.7353275976693
"San Francisco, CA",2018-11-30,2633.0958057876687
"San Francisco, CA",2018-12-31,2640.0544216770404
"San Francisco, CA",2019-01-31,2644.9423226521567
"San Francisco, CA",2019-02-28,2648.691575109615
"San Francisco, CA",2019-03-31,2655.127163908601
"San Francisco, CA",2019-04-30,2661.1675518723764
"San Francisco, CA",2019-05-31,2669.9768753916
"San Francisco, CA",2019-06-30,2675.0691338484726
"San Francisco, CA",2019-07-31,2682.194799965645
"San Francisco, CA",2019-08-31,2686.84545515963
"San Francisco, CA",2019-09-30,2692.450651571871
"San Francisco, CA",2019-10-31,2696.145923105783
"San Francisco, CA",2019-11-30,2702.4310103963485
"San Francisco, CA",2019-12-31,2706.648984250785
"San Francisco, CA",2020-01-31,2712.651062832241
"San Francisco, CA",2020-02-29,2716.586514749254
"San Francisco, CA",2020-03-31,2717.9082942429445
"San Francisco, CA",2020-04-30,2703.0106160675623
"San Francisco, CA",2020-05-31,2682.817161766403
"San Francisco, CA",2020-10-31,2524.913251558048
"San Francisco, CA",2020-11-30,2509.1598739106435
"San Francisco, CA",2020-12-31,2501.5213699180786
"San Francisco, CA",2021-01-31,2495.3753734149623
"San Francisco, CA",2021-02-28,2499.633684027455
"San Francisco, CA",2021-03-31,2506.929713446568
"San Francisco, CA",2021-04-30,2521.165699182192
"San Francisco, CA",2021-05-31,2540.74749749301
"San Francisco, CA",2021-06-30,2570.419811431974
"San Francisco, CA",2021-07-31,2603.5552324182245
"San Francisco, CA",2021-08-31,2637.93127835903
"San Francisco, CA",2021-09-30,2665.520001888964
"San Francisco, CA",2021-10-31,2686.0396501025875
"San Francisco, CA",2021-11-30,2702.39166856041
"San Francisco, CA",2021-12-31,2717.7430916072262
"San Francisco, CA",2022-01-31,2734.2835779190095
"San Francisco, CA",2022-02-28,2747.258423340639
"San Francisco, CA",2022-03-31,2755.760290237974
"San Francisco, CA",2022-04-30,2766.5893672680854
"San Francisco, CA",2022-05-31,2776.753900442028
"San Francisco, CA",2022-06-30,2787.7522001713855
"San Francisco, CA",2022-07-31,2793.7028287972876
"San Francisco, CA",2022-08-31,2801.4512287719667
"San Francisco, CA",2022-09-30,2808.7936515810648
"San Francisco, CA",2022-10-31,2814.3773482961533
"San Francisco, CA",2022-11-30,2816.422891334112
"San Francisco, CA",2022-12-31,2815.4959027797568
"San Francisco, CA",2023-01-31,2810.413576044756
"San Francisco, CA",2023-02-28,2810.9824525797094
"San Francisco, CA",2023-03-31,2817.2554351189215
"San Francisco, CA",2023-04-30,2816.5874433543217
"San Francisco, CA",2023-05-31,2814.6410229936223
"San Francisco, CA",2023-06-30,2803.8615748628713
"San Francisco, CA",2023-07-31,2803.7444215184796
"San Francisco, CA",2023-08-31,2803.3984910045883
"San Francisco, CA",2023-09-30,2804.889317691014
"San Francisco, CA",2023-10-31,2807.883590857662
"San Francisco, CA",2023-11-30,2807.498823541358
"San Francisco, CA",2023-12-31,2811.4286353988223
"San Francisco, CA",2024-01-31,2816.371739301579
"San Francisco, CA",2024-02-29,2823.625016013981
"San Francisco, CA",2024-03-31,2828.809701735577
"San Francisco, CA",2024-04-30,2833.8224829045503
"San Francisco, CA",2024-05-31,2840.0866414276925
"San Francisco, CA",2024-06-30,2846.6845905115147
"San Francisco, CA",2024-07-31,2851.830512830273
"San Francisco, CA",2024-08-31,2857.5782958331765
"San Francisco, CA",2024-09-30,2863.034484936823
"San Francisco, CA",2024-10-31,2870.318516086869
"San Francisco, CA",2024-11-30,2887.79614759417
"San Francisco, CA",2024-12-31,2901.750751819195
"San Jose, CA",2015-01-31,2435.73868972558
"San Jose, CA",2015-02-28,2450.170005221316
"San Jose, CA",2015-03-31,2468.327638590832
